student_id,student_name,student_address,student_branch,subject_id,subject_professor_id,professor_id,professor_name,subject,score_id,score_student_id,score_subject_id,marks,score_exam_id,exam_id,exam_name,exam_marks
5130, Meku, Guinea, foreign languages, 4670, 4603, 675, honours degree, social sudies, 7638, 6610, 4307, 67, 953, 547, databases, 42
4950, Kulorklm, Burundi, economics, 2033, 2643, 7629, honours degree, biology, 346, 7587, 8169, 44, 8808, 2274, physics, 48
7518, So, Ghana, foreign languages, 9879, 2936, 6241, masters's degree, social sudies, 1023, 7417, 8132, 26, 7066, 7091, medicine, 53
7407, Se, Burundi, natural science, 3459, 1445, 6274, doctoral degree, foreign language, 4275, 8359, 9789, 8, 2260, 1980, programming, 1
7873, Sahamsk, Guinea, economics, 4843, 9256, 3115, honours degree, differential eq., 9039, 5396, 4797, 73, 4979, 9696, differential eq., 64
9579, Mesokosa, Egypt, economics, 5924, 6358, 1037, honours degree, biology, 4788, 9711, 1437, 22, 7379, 2367, medicine, 57
4585, Solmlmsosk, Guinea, economics, 9900, 2504, 5241, honours degree, medicine, 2229, 4428, 8183, 52, 8869, 6932, differential eq., 44
7935, Sksa, Ghana, economics, 3590, 5221, 6401, honours degree, foreign language, 8863, 126, 338, 97, 5744, 5091, social sudies, 72
892, Zi, Kenya, economics, 4148, 8271, 9471, masters's degree, biology, 7856, 7307, 9179, 81, 6784, 741, medicine, 49
146, Sasesume, Congo, computer science, 9719, 7678, 2219, masters's degree, economics, 3321, 734, 8316, 88, 451, 2694, differential eq., 47
9012, Kaku, Guinea, engineering, 5638, 810, 3186, masters's degree, physics, 4074, 7212, 3086, 15, 2697, 6473, physics, 48
1219, Me, Libiya, natural science, 1048, 5852, 8751, doctoral degree, foreign language, 3865, 2958, 8432, 72, 7443, 6539, differential eq., 61
4383, Lmseke, Guinea, computer science, 1728, 6378, 5083, doctoral degree, physics, 7686, 5344, 7626, 29, 507, 5817, social sudies, 51
9566, Sksek, Cameroon, engineering, 8513, 9998, 8728, doctoral degree, databases, 6042, 4851, 9014, 30, 9605, 7144, physics, 48
1715, Korklm, Kenya, natural science, 8697, 9419, 3337, doctoral degree, physics, 9856, 133, 9965, 90, 4241, 7889, medicine, 3
6368, Lorksek, Libiya, foreign languages, 9718, 4348, 8439, doctoral degree, economics, 4260, 2424, 5711, 15, 3259, 5900, social sudies, 52
2722, Sokerkkako, Ghana, computer science, 3933, 1037, 217, doctoral degree, social sudies, 8481, 479, 7950, 61, 4292, 4747, programming, 27
1216, Keresese, Ghana, natural science, 5167, 5994, 3986, doctoral degree, foreign language, 5202, 6974, 2243, 80, 470, 7592, social sudies, 70
8973, Kerkselm, Congo, engineering, 5556, 8911, 3639, masters's degree, programming, 7420, 917, 7278, 31, 6792, 3608, physics, 67
1694, Kaham, Cameroon, natural science, 7081, 5529, 2769, masters's degree, medicine, 9610, 711, 3702, 33, 8905, 177, physics, 20
6780, Sork, Kenya, foreign languages, 6125, 5602, 4134, doctoral degree, economics, 7332, 1752, 3733, 18, 8071, 878, biology, 64
39, Kohamsekusek, Egypt, natural science, 2377, 6750, 1748, honours degree, medicine, 9062, 9498, 3910, 91, 306, 8760, differential eq., 91
2535, Hamkaziko, Kenya, foreign languages, 1703, 7788, 347, masters's degree, medicine, 9754, 3319, 967, 75, 4661, 3123, prob. theory, 81
5309, Sukesuka, Cameroon, foreign languages, 5477, 7613, 5949, masters's degree, medicine, 4728, 628, 2999, 17, 4787, 1910, graph theory, 80
4211, Kezi, Libiya, foreign languages, 3040, 3938, 3489, doctoral degree, social sudies, 8207, 9131, 3714, 59, 2699, 7321, physics, 86
3823, Hamre, Congo, natural science, 998, 9406, 2336, masters's degree, databases, 6309, 1151, 2894, 36, 3204, 8501, social sudies, 90
4901, Reskzi, Kenya, natural science, 4174, 8231, 4941, masters's degree, differential eq., 8896, 5667, 684, 20, 4137, 5697, social sudies, 93
7991, Resurkka, Libiya, engineering, 8515, 7314, 7715, doctoral degree, databases, 1741, 6098, 4872, 43, 98, 7340, foreign language, 10
1286, Mekelosezi, Mozambique, computer science, 5558, 6743, 7219, masters's degree, physics, 9984, 5862, 3339, 16, 8828, 8521, physics, 62
147, Zi, Cameroon, foreign languages, 5745, 3682, 6747, masters's degree, databases, 1417, 1386, 1488, 57, 9023, 122, medicine, 14
2324, Sukolome, Ghana, engineering, 670, 1024, 2850, masters's degree, math, 5918, 9923, 7200, 86, 345, 9194, physics, 5
4169, Sekmerk, Ghana, natural science, 8516, 1138, 4348, masters's degree, graph theory, 3516, 1403, 3707, 91, 7466, 8930, economics, 82
1675, Saso, Burundi, computer science, 4430, 2240, 3354, masters's degree, differential eq., 7357, 2619, 646, 24, 9885, 7184, economics, 10
4754, Kelome, Burundi, foreign languages, 3064, 7429, 3079, doctoral degree, graph theory, 3983, 5771, 8648, 65, 3543, 6862, foreign language, 54
6676, Re, Cameroon, foreign languages, 2858, 6482, 3584, honours degree, databases, 2131, 6207, 9867, 67, 1909, 4117, physics, 86
955, Susek, Egypt, computer science, 4890, 4847, 8959, masters's degree, physics, 5867, 7485, 3512, 9, 1141, 3282, programming, 57
444, Suzilmlo, Cameroon, foreign languages, 9278, 3172, 6763, doctoral degree, differential eq., 4549, 9586, 9738, 86, 7837, 7726, programming, 43
2074, Se, Ghana, natural science, 7639, 4652, 5341, masters's degree, differential eq., 1883, 7137, 8729, 49, 1531, 6395, prob. theory, 29
2673, Sk, Guinea, engineering, 5243, 7925, 3720, masters's degree, medicine, 7734, 2005, 7783, 70, 1768, 403, economics, 71
184, Sklosekrksu, Central African Republic, economics, 65, 3365, 7938, masters's degree, biology, 9445, 7367, 6632, 7, 3120, 9690, differential eq., 88
3061, Lmresa, Guinea, economics, 9226, 7724, 1720, masters's degree, programming, 9301, 5597, 7103, 25, 9440, 2732, graph theory, 74
4035, Lmsek, Egypt, computer science, 9446, 7523, 2663, masters's degree, medicine, 4131, 6781, 590, 83, 7913, 7189, biology, 82
7255, Kosksoko, Cameroon, natural science, 4374, 8620, 6898, masters's degree, economics, 1744, 3931, 6574, 46, 9852, 8151, economics, 85
4185, Sksekosekke, Egypt, foreign languages, 3204, 7109, 5077, masters's degree, programming, 6457, 674, 2990, 39, 5514, 7279, biology, 98
2412, Lohamkesa, Central African Republic, foreign languages, 3824, 8165, 4316, masters's degree, foreign language, 6140, 273, 9094, 68, 2558, 9848, physics, 73
7708, Skkakulmke, Egypt, computer science, 5333, 1984, 5677, doctoral degree, prob. theory, 2554, 5404, 2152, 82, 4836, 5822, databases, 31
9974, Ko, Cameroon, natural science, 8046, 980, 3462, doctoral degree, math, 7523, 9581, 4979, 53, 3321, 7246, programming, 3
6768, Meso, Ethiopia, economics, 4569, 3279, 1983, honours degree, physics, 269, 69, 5509, 90, 4494, 4517, medicine, 37
9169, Kokaskka, Burundi, natural science, 319, 5468, 3084, honours degree, economics, 4135, 7802, 9108, 80, 6125, 4134, biology, 43
6900, Sk, Libiya, foreign languages, 5609, 6393, 3432, doctoral degree, prob. theory, 672, 7483, 1104, 31, 165, 6061, economics, 55
4598, Kokosuse, Ghana, computer science, 4203, 852, 195, honours degree, medicine, 8281, 2469, 4552, 71, 7246, 9040, biology, 59
9879, Ku, Burundi, economics, 3661, 794, 3787, masters's degree, databases, 384, 2879, 6982, 71, 7730, 2201, prob. theory, 63
3564, Kesek, Ethiopia, computer science, 4996, 3130, 7291, masters's degree, programming, 9862, 2668, 2489, 89, 9334, 3226, databases, 61
3936, Kakalo, Mozambique, economics, 5265, 4349, 886, honours degree, social sudies, 6134, 3032, 775, 44, 2973, 6206, graph theory, 71
8158, Skso, Egypt, natural science, 8406, 2317, 3525, doctoral degree, math, 8502, 2476, 1709, 47, 7564, 5177, graph theory, 5
7283, Kalokolm, Ghana, natural science, 6615, 1707, 6964, honours degree, prob. theory, 498, 8095, 612, 48, 4974, 2708, physics, 100
2493, Sezi, Burundi, foreign languages, 1601, 9753, 7050, honours degree, foreign language, 5378, 3668, 8082, 25, 2773, 6091, social sudies, 33
4505, Kukasekre, Egypt, computer science, 4076, 7917, 7885, masters's degree, programming, 5230, 3848, 2238, 46, 877, 4952, physics, 18
4170, Kasa, Egypt, economics, 5951, 4420, 6560, honours degree, biology, 5990, 5523, 1927, 49, 2634, 3067, medicine, 62
6505, Hamsasek, Central African Republic, foreign languages, 5999, 7197, 7940, masters's degree, economics, 9647, 1711, 2938, 8, 383, 5748, graph theory, 14
9237, Ka, Ethiopia, natural science, 6566, 6759, 7789, masters's degree, social sudies, 9795, 6665, 5616, 7, 9841, 7111, medicine, 54
1979, Losasusk, Guinea, economics, 4277, 426, 9818, doctoral degree, graph theory, 85, 2867, 2606, 34, 6889, 3961, medicine, 48
6142, Mesu, Mozambique, engineering, 8024, 4844, 2793, doctoral degree, differential eq., 1385, 9069, 9737, 38, 6829, 9089, economics, 53
1935, Reziso, Libiya, foreign languages, 1613, 6148, 1575, honours degree, prob. theory, 3974, 4676, 7927, 27, 9943, 7945, prob. theory, 74
9429, Zihamrememe, Ghana, foreign languages, 5194, 4276, 8022, doctoral degree, math, 353, 7285, 891, 44, 1882, 2708, math, 44
1595, Rksa, Egypt, natural science, 7150, 9994, 2169, masters's degree, social sudies, 515, 8005, 4104, 26, 7802, 8015, economics, 66
2816, Kakalmsklo, Guinea, computer science, 285, 4499, 2212, doctoral degree, foreign language, 2425, 2904, 2357, 8, 4143, 6721, prob. theory, 91
3114, Ku, Cameroon, engineering, 7817, 4296, 3578, honours degree, foreign language, 8717, 7384, 5166, 8, 481, 5029, programming, 70
8409, Sare, Congo, engineering, 66, 4513, 9762, honours degree, foreign language, 7163, 6743, 9275, 33, 5911, 8082, biology, 82
4926, Surk, Ethiopia, foreign languages, 7630, 6171, 5629, doctoral degree, medicine, 337, 479, 8823, 87, 5884, 2593, physics, 32
5423, Seko, Libiya, natural science, 6913, 6650, 7274, masters's degree, prob. theory, 9846, 2589, 2917, 54, 5327, 4461, medicine, 60
4804, Hamlmkasosu, Congo, foreign languages, 2061, 2098, 5200, masters's degree, graph theory, 2392, 5356, 5643, 24, 8660, 7085, social sudies, 94
2032, Surk, Ghana, computer science, 2088, 6412, 1317, masters's degree, social sudies, 8354, 2357, 506, 62, 5751, 985, social sudies, 81
302, Losork, Ethiopia, engineering, 7552, 7857, 8387, doctoral degree, biology, 809, 4733, 120, 12, 9013, 9420, foreign language, 19
4158, Sezi, Libiya, engineering, 4803, 3119, 2540, honours degree, differential eq., 7526, 991, 1139, 55, 8377, 5516, graph theory, 23
587, Resu, Congo, natural science, 1162, 6005, 1640, masters's degree, foreign language, 3039, 4276, 834, 4, 6269, 5982, math, 17
5409, Sosu, Ethiopia, engineering, 1491, 1327, 5019, honours degree, graph theory, 6511, 3696, 7834, 36, 7281, 5864, biology, 69
4658, Rk, Ghana, natural science, 4031, 2977, 5654, honours degree, programming, 5519, 6361, 9312, 30, 3859, 5436, medicine, 64
6355, Sosulmsu, Cameroon, economics, 7365, 2014, 3528, honours degree, math, 5337, 3259, 9139, 59, 4911, 3164, databases, 77
4894, Losusu, Burundi, economics, 2810, 4100, 1233, honours degree, graph theory, 6890, 2216, 4371, 42, 7542, 5425, prob. theory, 86
5164, Lmkerksu, Kenya, foreign languages, 2866, 7308, 726, honours degree, physics, 2156, 3252, 8876, 13, 2095, 508, graph theory, 80
2652, Mesusk, Burundi, economics, 6410, 4949, 4275, masters's degree, databases, 7559, 9163, 3846, 23, 4527, 8289, differential eq., 99
6443, Lmkokozizi, Ethiopia, economics, 8780, 8053, 3967, doctoral degree, programming, 4727, 6256, 3222, 23, 8953, 14, social sudies, 4
7172, Kemesosek, Cameroon, economics, 2055, 9279, 825, honours degree, prob. theory, 3291, 306, 8814, 94, 1661, 6383, biology, 88
8817, Lmzirkkoka, Guinea, economics, 32, 8774, 560, masters's degree, databases, 8316, 1028, 3930, 63, 8295, 7565, medicine, 6
5237, Re, Guinea, natural science, 9911, 4775, 8444, masters's degree, math, 2169, 1906, 9275, 34, 9970, 7577, differential eq., 58
9191, Kokakusa, Ethiopia, foreign languages, 989, 4614, 3417, honours degree, differential eq., 7912, 6590, 1023, 38, 6203, 6227, prob. theory, 44
9773, Kusaskzi, Kenya, natural science, 2800, 5332, 5692, masters's degree, social sudies, 9509, 4775, 6125, 68, 7965, 7311, databases, 25
6484, Ham, Libiya, economics, 3679, 6851, 8230, doctoral degree, physics, 1205, 831, 1172, 72, 6557, 8118, social sudies, 86
2095, Sosakemesk, Kenya, economics, 6463, 9167, 4739, honours degree, foreign language, 3472, 1286, 3552, 49, 2127, 8298, economics, 46
3986, Susehamham, Ghana, engineering, 283, 3846, 4452, doctoral degree, differential eq., 1933, 6035, 745, 4, 7202, 1847, biology, 67
6973, Sa, Congo, economics, 1525, 4958, 8347, honours degree, differential eq., 2210, 4072, 8306, 44, 2473, 9796, physics, 49
6008, Rekalmkeko, Kenya, computer science, 2640, 1263, 9461, honours degree, social sudies, 1508, 7975, 4687, 44, 9626, 7712, foreign language, 40
8287, Ko, Ghana, economics, 4068, 9222, 5711, honours degree, programming, 5680, 3326, 8544, 48, 9755, 9747, foreign language, 12
3144, Lm, Ethiopia, engineering, 4090, 2241, 4682, doctoral degree, graph theory, 9676, 6005, 8238, 91, 4315, 7123, biology, 22
5668, Kelmkososu, Cameroon, economics, 5272, 3901, 2562, doctoral degree, economics, 5556, 825, 381, 30, 8453, 8371, differential eq., 27
8262, Kokolmsosk, Central African Republic, foreign languages, 9286, 9440, 6674, honours degree, physics, 4839, 3320, 5998, 69, 9584, 582, biology, 20
7082, Reko, Libiya, computer science, 303, 4494, 4278, honours degree, medicine, 8121, 3088, 521, 67, 6364, 581, math, 15
9118, Zise, Ethiopia, natural science, 9382, 2474, 7841, masters's degree, databases, 349, 3940, 7672, 76, 5845, 4447, graph theory, 20
7352, Kasek, Cameroon, computer science, 4717, 8599, 6013, honours degree, social sudies, 319, 9440, 1571, 26, 9754, 3392, foreign language, 21
5184, Rk, Cameroon, engineering, 5160, 1512, 4605, masters's degree, social sudies, 8411, 1920, 5815, 15, 9885, 3183, physics, 78
8372, Kasure, Ghana, economics, 5159, 1273, 4775, masters's degree, prob. theory, 2786, 445, 3402, 20, 8925, 5325, medicine, 40
794, Kusekkumelm, Ethiopia, foreign languages, 9688, 7353, 5775, masters's degree, physics, 2595, 1014, 2551, 50, 3665, 739, math, 39
7349, Suso, Cameroon, natural science, 6007, 7004, 625, masters's degree, databases, 3815, 9299, 546, 45, 372, 2047, math, 94
6560, Re, Burundi, economics, 871, 6885, 1841, masters's degree, biology, 1718, 1979, 8116, 58, 3445, 9802, graph theory, 51
5455, Resekku, Central African Republic, computer science, 5256, 9752, 1307, honours degree, math, 1377, 1531, 1711, 1, 6937, 2542, prob. theory, 50
6792, Sa, Guinea, engineering, 8823, 4329, 2135, doctoral degree, economics, 7921, 4723, 7166, 59, 5759, 8299, differential eq., 65
625, Rkresu, Burundi, foreign languages, 2048, 9043, 1787, honours degree, medicine, 8571, 3880, 1851, 54, 5362, 1950, math, 59
3911, Zizisekke, Cameroon, natural science, 1678, 8620, 199, doctoral degree, economics, 3715, 8833, 4456, 71, 9911, 5623, physics, 96
9275, Su, Egypt, economics, 4596, 2624, 1832, masters's degree, graph theory, 9746, 7045, 2742, 53, 6589, 3598, social sudies, 67
3485, Seksekrekako, Burundi, economics, 5362, 606, 2989, masters's degree, biology, 8108, 2676, 9951, 22, 9638, 1576, prob. theory, 44
6696, Lmsek, Burundi, computer science, 5493, 3206, 815, doctoral degree, foreign language, 3276, 50, 1856, 63, 5830, 5636, databases, 29
2377, Lokesame, Kenya, economics, 2468, 6262, 8301, doctoral degree, biology, 7652, 1594, 1471, 12, 1821, 877, math, 84
7590, Mesaham, Burundi, natural science, 1320, 1193, 6424, doctoral degree, foreign language, 3866, 8277, 7285, 94, 4540, 7188, social sudies, 80
768, Se, Central African Republic, economics, 1163, 9955, 6629, honours degree, programming, 9300, 6211, 4351, 91, 1656, 7834, physics, 71
8288, Re, Central African Republic, economics, 9575, 9260, 713, doctoral degree, math, 181, 95, 3109, 36, 9336, 1267, databases, 47
690, Kukohamka, Kenya, computer science, 1400, 4326, 8687, doctoral degree, graph theory, 2744, 7777, 9457, 80, 2797, 5055, social sudies, 46
6548, Keskrksek, Egypt, economics, 1071, 1340, 8862, doctoral degree, graph theory, 5903, 4124, 1236, 36, 8903, 3899, math, 61
9542, Re, Ethiopia, economics, 7950, 6440, 2371, masters's degree, foreign language, 5211, 2373, 6584, 9, 9132, 7329, medicine, 27
7694, Ka, Libiya, economics, 7696, 8247, 3275, doctoral degree, biology, 34, 1186, 2771, 100, 1224, 3186, differential eq., 18
2921, Ziseksusa, Egypt, computer science, 5237, 3619, 3774, honours degree, foreign language, 8497, 609, 6174, 17, 1445, 8843, math, 67
8773, Ko, Cameroon, foreign languages, 7377, 7892, 6923, masters's degree, foreign language, 5946, 9162, 501, 32, 8928, 1211, programming, 77
9381, Lmsoseksoso, Ghana, engineering, 6781, 2116, 1841, masters's degree, biology, 3312, 687, 5597, 6, 4401, 205, graph theory, 19
9626, Kore, Kenya, foreign languages, 6355, 4365, 6057, honours degree, programming, 6731, 3943, 4123, 87, 5005, 6433, programming, 55
9199, Ke, Egypt, foreign languages, 4126, 2707, 8541, doctoral degree, foreign language, 3782, 963, 1447, 26, 2765, 7627, math, 55
2517, Rklosekrkzi, Congo, natural science, 4696, 8573, 7264, honours degree, differential eq., 6505, 1263, 613, 87, 9778, 5721, graph theory, 87
541, Sore, Central African Republic, foreign languages, 7971, 1389, 9476, doctoral degree, differential eq., 7770, 7914, 8786, 56, 4233, 6898, physics, 33
4759, Hamzirklm, Cameroon, foreign languages, 7218, 8430, 7440, masters's degree, foreign language, 4243, 612, 9206, 94, 5413, 5935, physics, 18
4056, Ko, Cameroon, engineering, 4784, 1824, 6358, doctoral degree, physics, 860, 9503, 7583, 71, 3417, 5106, differential eq., 52
8958, Rklokesek, Kenya, foreign languages, 6000, 4662, 1985, masters's degree, math, 4254, 195, 9475, 95, 5201, 6180, prob. theory, 64
6875, Kekesa, Mozambique, natural science, 6178, 8475, 1401, masters's degree, economics, 6897, 5309, 5794, 12, 3449, 5197, prob. theory, 58
2011, So, Ghana, natural science, 6210, 4785, 4549, honours degree, graph theory, 3621, 8266, 9544, 13, 9633, 8306, graph theory, 75
1706, Mesuselm, Congo, engineering, 3569, 8842, 3607, honours degree, differential eq., 7195, 8310, 5909, 46, 9234, 9684, databases, 100
4073, Sekmerelo, Egypt, computer science, 324, 6903, 8479, honours degree, math, 4449, 4195, 2797, 47, 4091, 927, math, 96
3932, Hamlmkesekrk, Guinea, computer science, 1419, 3168, 6733, honours degree, biology, 1147, 2979, 7706, 81, 9273, 64, foreign language, 17
9536, Skku, Ethiopia, foreign languages, 5961, 2762, 2970, masters's degree, math, 2268, 9425, 7304, 80, 2233, 3570, differential eq., 97
4876, Lmlm, Congo, economics, 848, 8345, 3172, doctoral degree, biology, 4505, 5983, 2200, 88, 4941, 1078, programming, 73
7889, Lo, Kenya, computer science, 1645, 6965, 7665, doctoral degree, social sudies, 6898, 6244, 1256, 97, 9119, 197, social sudies, 45
1912, Hamko, Ethiopia, foreign languages, 7193, 3757, 597, masters's degree, medicine, 5449, 7442, 8205, 94, 434, 5187, economics, 16
9093, Rk, Ethiopia, foreign languages, 761, 4994, 7090, masters's degree, physics, 2725, 3495, 4188, 20, 2184, 4674, differential eq., 35
4486, Mesosek, Egypt, foreign languages, 8916, 380, 8355, masters's degree, economics, 4551, 777, 1287, 85, 9414, 2777, graph theory, 34
4427, So, Guinea, engineering, 4131, 369, 2327, masters's degree, graph theory, 6284, 200, 7840, 76, 9280, 8057, social sudies, 99
9548, Resolmlo, Ethiopia, foreign languages, 9497, 4644, 5527, masters's degree, differential eq., 9775, 989, 5958, 53, 5223, 3459, differential eq., 93
2463, Keka, Guinea, foreign languages, 8159, 6570, 3715, masters's degree, medicine, 4520, 1104, 1553, 85, 5095, 9226, medicine, 64
5399, Suskzika, Ethiopia, engineering, 2596, 4522, 8883, masters's degree, economics, 8162, 6304, 7598, 52, 6424, 6786, medicine, 46
322, Hamlm, Ghana, natural science, 6189, 1971, 3166, doctoral degree, medicine, 4848, 5737, 9728, 57, 2485, 7935, programming, 40
7031, Kusuremesu, Congo, computer science, 6229, 3658, 3817, honours degree, medicine, 4540, 6584, 6282, 87, 8291, 5162, programming, 10
7884, Kehamse, Burundi, foreign languages, 2309, 9706, 180, masters's degree, prob. theory, 6427, 9369, 4660, 96, 5206, 7387, physics, 56
7689, Lolo, Egypt, natural science, 5171, 9896, 4623, masters's degree, social sudies, 668, 8817, 2498, 30, 5619, 1902, social sudies, 70
5714, Su, Egypt, engineering, 3716, 5389, 5172, masters's degree, social sudies, 650, 3706, 2313, 64, 3675, 1746, databases, 8
3826, Sakame, Kenya, natural science, 2778, 9966, 1293, honours degree, graph theory, 1443, 2713, 9663, 100, 7277, 3748, medicine, 97
4908, Sklozimese, Egypt, economics, 9108, 1478, 5647, honours degree, social sudies, 485, 3570, 9176, 70, 1966, 3771, economics, 88
8642, Skko, Ghana, engineering, 5380, 4516, 8998, masters's degree, math, 9174, 5759, 2540, 36, 9838, 9498, databases, 12
1596, Hamzise, Egypt, foreign languages, 3694, 9143, 7918, doctoral degree, biology, 6291, 9428, 831, 37, 1158, 3835, economics, 47
2233, Salmre, Egypt, natural science, 419, 7335, 96, doctoral degree, prob. theory, 6710, 2720, 7339, 50, 5822, 767, medicine, 64
3409, Lmsamelo, Guinea, computer science, 8039, 2273, 4193, honours degree, biology, 3711, 4278, 179, 87, 4142, 8510, foreign language, 17
4294, Ka, Guinea, foreign languages, 586, 9470, 2871, doctoral degree, differential eq., 291, 9652, 2813, 62, 6417, 625, economics, 72
3356, Re, Ethiopia, foreign languages, 926, 3971, 7825, doctoral degree, databases, 9930, 7321, 1922, 12, 6435, 6888, differential eq., 15
5075, Lo, Congo, computer science, 798, 7847, 9860, doctoral degree, prob. theory, 2369, 2808, 7205, 1, 4808, 1301, foreign language, 53
405, Lmko, Mozambique, engineering, 9727, 7557, 11, honours degree, economics, 7065, 4622, 2811, 4, 8796, 2934, social sudies, 69
8237, Skse, Egypt, foreign languages, 3303, 688, 853, masters's degree, biology, 3361, 7696, 7416, 70, 5642, 5589, social sudies, 40
1843, Sk, Central African Republic, economics, 3443, 5901, 7359, honours degree, biology, 6460, 3373, 5630, 83, 1552, 606, databases, 28
9796, Hamkelm, Egypt, engineering, 1804, 7241, 8640, honours degree, economics, 8488, 621, 872, 36, 9917, 5211, foreign language, 64
8058, So, Cameroon, economics, 4160, 4038, 4099, doctoral degree, databases, 7950, 1194, 5649, 58, 7945, 2505, economics, 48
1187, Seksu, Ethiopia, engineering, 4254, 4594, 2555, honours degree, differential eq., 5710, 1019, 7682, 72, 6034, 9861, math, 44
1155, Sekkosoko, Ethiopia, computer science, 1581, 7314, 7543, honours degree, prob. theory, 2279, 2096, 5084, 18, 4374, 3255, physics, 20
9935, Losokesek, Libiya, engineering, 1833, 181, 1245, doctoral degree, databases, 8212, 9739, 9151, 99, 3083, 2633, databases, 79
1923, Skhamkusu, Cameroon, economics, 7384, 1671, 4822, doctoral degree, prob. theory, 7711, 7017, 3163, 28, 2535, 4918, social sudies, 51
6443, Sksukosek, Congo, foreign languages, 6347, 6903, 7173, doctoral degree, differential eq., 8684, 4233, 3379, 4, 1948, 7221, databases, 43
315, Zisusekreku, Ethiopia, foreign languages, 5820, 2080, 5378, masters's degree, physics, 8943, 8572, 772, 4, 6020, 345, math, 30
9626, Seka, Guinea, natural science, 8082, 1872, 8069, doctoral degree, prob. theory, 6052, 6572, 2493, 1, 1048, 1418, differential eq., 69
1706, Relokome, Congo, engineering, 3546, 7894, 8289, doctoral degree, math, 2711, 9104, 9550, 23, 5312, 4838, physics, 100
957, Mesekkakoke, Kenya, engineering, 9110, 9451, 6078, masters's degree, databases, 2025, 4234, 5194, 19, 6816, 9938, math, 6
3241, Keka, Egypt, computer science, 897, 177, 6666, honours degree, math, 3281, 2238, 4005, 53, 2442, 3537, databases, 2
8516, Sekark, Libiya, economics, 6439, 8128, 24, doctoral degree, physics, 2579, 9647, 5994, 3, 7954, 2211, physics, 42
4100, Sukukeke, Cameroon, computer science, 3120, 7801, 1345, honours degree, foreign language, 6761, 6466, 7310, 96, 9920, 3297, physics, 82
475, Lokase, Guinea, economics, 7059, 6162, 5713, masters's degree, physics, 6398, 8708, 6213, 40, 6365, 8057, economics, 93
7601, Kerk, Libiya, natural science, 1676, 2120, 3857, honours degree, prob. theory, 6392, 1600, 6132, 47, 9525, 1069, medicine, 66
507, Meremeku, Burundi, computer science, 9150, 1213, 4832, doctoral degree, differential eq., 622, 7075, 9435, 28, 8456, 535, social sudies, 87
8965, Kesususosk, Guinea, foreign languages, 8310, 9697, 5114, honours degree, databases, 8402, 6338, 4126, 38, 48, 6698, biology, 82
987, Rksasa, Congo, engineering, 4353, 9148, 6321, doctoral degree, economics, 4737, 9665, 3147, 92, 8727, 6216, graph theory, 27
6908, Sumesehamku, Ethiopia, foreign languages, 251, 4293, 5313, masters's degree, math, 9932, 3390, 4685, 74, 2802, 3280, foreign language, 73
7354, Sekkesek, Burundi, engineering, 1031, 7080, 8730, honours degree, databases, 5581, 5650, 93, 92, 1154, 4936, databases, 59
6279, Surk, Burundi, natural science, 2949, 8319, 9432, masters's degree, differential eq., 2200, 6945, 2486, 35, 9287, 1319, differential eq., 52
8781, Kaham, Libiya, economics, 1623, 6946, 7972, honours degree, databases, 4182, 8068, 6232, 18, 5514, 9955, math, 80
8678, Sasuhamsk, Cameroon, foreign languages, 4010, 938, 969, masters's degree, databases, 7103, 6534, 2177, 59, 55, 7568, prob. theory, 53
4413, Kuzikosk, Kenya, computer science, 8319, 1703, 5985, masters's degree, differential eq., 2999, 3631, 6394, 6, 1224, 9278, social sudies, 77
3601, Skrk, Mozambique, economics, 9402, 3153, 4936, masters's degree, social sudies, 5751, 8336, 9464, 76, 3811, 2628, differential eq., 22
9438, So, Burundi, economics, 4636, 8328, 313, honours degree, databases, 3501, 6416, 8142, 12, 4326, 4100, graph theory, 34
1200, Kokasosk, Cameroon, engineering, 6766, 6000, 1557, masters's degree, databases, 9550, 2853, 4229, 38, 1645, 5908, prob. theory, 98
7475, Lork, Mozambique, computer science, 2162, 6295, 4753, honours degree, medicine, 6164, 115, 3493, 38, 4227, 8792, prob. theory, 8
8226, Sokokulmlo, Ethiopia, computer science, 2596, 4374, 1826, honours degree, biology, 6525, 4492, 2009, 14, 9513, 4379, foreign language, 62
9680, Sekskseku, Egypt, natural science, 1145, 9677, 8033, masters's degree, graph theory, 8765, 1836, 3995, 55, 5669, 4014, social sudies, 78
1343, Kamehamsare, Burundi, natural science, 2829, 7690, 7368, honours degree, graph theory, 3782, 1177, 930, 67, 6083, 2501, math, 17
1499, Sere, Egypt, engineering, 5052, 7290, 9292, honours degree, biology, 2620, 5788, 6633, 22, 3465, 4347, foreign language, 1
6636, Zirksksusk, Central African Republic, economics, 8234, 6935, 4887, doctoral degree, social sudies, 754, 547, 9030, 72, 6205, 9546, biology, 82
2207, Salokuham, Ghana, foreign languages, 3797, 8607, 48, honours degree, prob. theory, 6658, 7947, 4445, 70, 7824, 2101, differential eq., 80
9061, Zisoku, Burundi, foreign languages, 829, 6005, 7293, doctoral degree, physics, 9426, 544, 4763, 15, 3043, 9283, physics, 96
4044, Sk, Mozambique, computer science, 4103, 8502, 7887, masters's degree, differential eq., 9428, 5688, 9165, 98, 3882, 5427, prob. theory, 20
3515, Meseksulmse, Ghana, economics, 1572, 7114, 2536, doctoral degree, differential eq., 4616, 4655, 6337, 72, 1728, 2019, programming, 92
